"","SAMPLE_ID","SumOfLength.cm.","SumOfProjArea.cm2.","SumOfSurfArea.cm2.","SumOfAvgDiam.mm.","SumOfRootVolume.cm3.","STEM","COTS_TOTAL","LEAF_TOTAL","LEAVES_TOTAL","Total.Of.PROJ_AREA_AG","LEAF","TRANSP_DATE","GERM_ID","COLOR","TLD","HD","H_num","HT","L_num","C_num","PWF","L.SFW","CWS","CWD","LWS","LWD","SWS","SWD","RWF","RWD","LWF_A","LWS_A","LWD_A","LWF_B","LWS_B","LWD_B","BWF_A","BWS_A","BWD_A","SWF_A","SWD_A","NOTES","AVG_SEED_WEIGHT","SPECIES","LOCATION_CODE","POP_CODE","SAMPLE_NUM","LETTER","COLOR","POP_ID","SLA","SRL","RMR","RALAR"
"378","VUOC_AZSW_WB_11_H2_R",24.8226,0.7191,2.2591,0.2897,0.016,NA,NA,NA,3.7623,3.7623,NA,"8/16/18","D9","R",NA,"9/10/18",2,9.9,4,NA,0.0241,0.0166,NA,NA,0.0173,0.0026,NA,NA,0.005,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","11","H2","R","VUOC_AZSW_WB",1447.03846153846,413.71,0.1875,0.160463248092114
"379","VUOC_UTSE_LM_1_H1_B",12.2993,0.264,0.8294,0.2147,0.004,NA,NA,NA,0.1611,0.1611,NA,"8/16/18","A2","B",NA,"8/25/18",1,3.3,1,NA,0.0027,7e-04,NA,NA,4e-04,6e-05,NA,NA,NA,0.00013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","1","H1","B","VUOC_UTSE_LM",NA,946.1,0.684210526315789,0.621030345800988
"380","VUOC_UTSE_LM_2_H2_B",15.4058,0.4018,1.2622,0.2608,0.008,NA,NA,NA,0.7581,0.7581,NA,"8/16/18","A4","B",NA,"9/8/18",2,6.5,4,NA,0.0495,0.007,NA,NA,0.0138,0.002,NA,NA,0.0055,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","2","H2","B","VUOC_UTSE_LM",379.05,220.082857142857,0.259259259259259,0.346409173204587
"381","VUOC_UTSE_LM_3_H3_B",138.622,3.1998,10.0526,0.2308,0.058,NA,NA,NA,5.8796,5.8796,NA,"8/16/18","A6","B",NA,"9/27/18",3,8.4,14,NA,0.1168,0.0998,NA,NA,0.0847,0.0137,NA,NA,0.0222,0.0022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","3","H3","B","VUOC_UTSE_LM",429.167883211679,630.1,0.138364779874214,0.352424168997951
"382","VUOC_UTSE_LM_4_H4_B",5582.2143,165.2689,519.2076,0.5943,3.845,NA,NA,1.4706,NA,1.4706,NA,"8/16/18","A12","B",NA,"11/9/18",4,17.6,NA,NA,NA,4.3957,NA,NA,4.2262,0.6231,NA,NA,0.7741,0.0878,0.004,0.0043,3e-04,0.0059,0.0055,6e-04,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","4","H4","B","VUOC_UTSE_LM",1634,635.787505694761,0.123349255408823,NA
"383","VUOC_UTSE_LM_6_H3_R",818.9071,22.9875,72.2173,0.2807,0.507,NA,NA,NA,25.6139,25.6139,NA,"8/16/18","C2","R",NA,"9/27/18",3,9.3,NA,NA,0.6312,0.3998,NA,NA,0.4094,0.0703,NA,NA,0.1823,0.0178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","6","H3","R","VUOC_UTSE_LM",364.351351351351,460.060168539326,0.202043132803632,0.472980202216397
"384","VUOC_UTSE_LM_8_H4_B",6216.8514,195.8113,615.1592,0.5678,4.889,NA,NA,4.0052,NA,4.0052,NA,"8/16/18","C10","B",NA,"11/9/18",4,16.8,NA,NA,6.0199,4.4901,NA,NA,4.4762,0.8208,0.165,0.0339,1.2744,0.1093,0.0292,0.0282,0.0065,0.0072,0.0078,0.0016,NA,NA,NA,NA,NA,"Stem weight is for STUMP weight",0.000485,"VUOC","UTSE","LM","8","H4","B","VUOC_UTSE_LM",494.469135802469,568.787868252516,0.116499680238755,NA
"385","VUOC_UTSE_LM_9_H4_B",11528.1181,334.1678,1049.8191,0.5796,7.609,NA,NA,1.266,NA,1.266,NA,"8/16/18","D1","B",NA,"11/16/18",4,26.6,NA,NA,12.6144,9.282,NA,NA,9.4165,1.5041,0.529,0.1161,1.3751,0.2293,0.009,0.0092,0.0014,0.0044,0.005,6e-04,NA,NA,NA,NA,NA,"Stem weight is for STUMP weight",0.000485,"VUOC","UTSE","LM","9","H4","B","VUOC_UTSE_LM",633,502.752642825992,0.13213092082517,NA
"386","VUOC_UTSE_LM_10_H1_B",6.2046,0.1435,0.4508,0.2313,0.003,NA,NA,NA,0.1897,0.1897,NA,"10/2/18","E5","B",NA,"10/12/18",1,4.3,1,NA,0.0025,0.0014,NA,NA,9e-04,0.000135,NA,NA,9e-04,0.000165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","10","H1","B","VUOC_UTSE_LM",1405.18518518519,376.036363636364,0.55,0.430672268907563
"387","VUOC_UTSE_LM_11_H3_B",41.2765,0.8153,2.5612,0.1975,0.013,NA,NA,NA,1.1167,1.1167,NA,"10/2/18","F4","B",NA,"11/13/18",3,6.4,8,NA,0.0123,0.0061,NA,NA,0.006,0.000905,NA,NA,0.0013,0.0004427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","11","H3","B","VUOC_UTSE_LM",1233.9226519337,932.380844815902,0.328485568004749,0.421997929606625
"388","VUOC_UTSE_LM_12_H2_B",22.2857,0.476,1.4954,0.2136,0.008,NA,NA,NA,0.3969,0.3969,NA,"10/6/18","E1","B",NA,"10/30/18",2,4.1,3,NA,0.0053,0.002,NA,NA,0.0029,0.0003422,NA,NA,0.0016,0.0003365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","12","H2","B","VUOC_UTSE_LM",1159.84804208065,662.279346210996,0.495800795638721,0.545308740978348
"389","VUOC_UTSE_LM_13_H1_B",14.7633,0.3332,1.0469,0.2257,0.006,NA,NA,NA,0.2078,0.2078,NA,"10/6/18","F2","B",NA,"10/17/18",1,4.1,NA,NA,0.0033,0.0012,NA,NA,9e-04,0.0002346,NA,NA,0.0012,0.0002685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","13","H1","B","VUOC_UTSE_LM",885.763000852515,549.843575418994,0.533691115086464,0.615896487985213
"390","VUOC_UTSE_LM_12_H2_R",36.0187,0.7654,2.4044,0.2125,0.013,NA,NA,NA,0.4647,0.4647,NA,"10/6/18","E2","R",NA,"10/30/18",2,3.6,3,NA,0.0077,0.0028,NA,NA,0.0029,5e-04,NA,NA,0.002,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","12","H2","R","VUOC_UTSE_LM",929.4,NA,0.166666666666667,0.622225835297943
"391","VUOC_UTSE_LM_1_H1_R",14.7426,0.3158,0.992,0.2142,0.005,NA,NA,NA,0.1367,0.1367,NA,"8/16/18","A3","R",NA,"8/25/18",1,3.2,1,NA,0.0023,3e-04,NA,NA,8e-04,0.0001358,NA,NA,5e-04,0.0001849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","1","H1","R","VUOC_UTSE_LM",1006.62739322533,797.328285559762,0.576551294044278,0.697900552486188
"392","VUOC_UTSE_LM_2_H2_R",61.8311,1.3691,4.3011,0.2214,0.024,NA,NA,NA,1.5396,1.5396,NA,"8/16/18","A5","R",NA,"9/10/18",2,5.6,4,NA,0.0195,0.015,NA,NA,0.0066,0.0011,NA,NA,0.0244,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000485,"VUOC","UTSE","LM","2","H2","R","VUOC_UTSE_LM",1399.63636363636,475.623846153846,0.541666666666667,0.470691374153402
"393","VUOC_UTSW_HR_1_H2_B",37.8618,0.8328,2.6163,0.22,0.014,NA,NA,NA,1.8172,1.8172,NA,"8/17/18","A1","B",NA,"9/11/18",2,6.1,4,NA,0.0241,0.0142,NA,NA,0.0146,0.0018,NA,NA,0.0044,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3e-04,"VUOC","UTSW","HR","1","H2","B","VUOC_UTSW_HR",1009.55555555556,420.686666666667,0.333333333333333,0.314264150943396
"394","VUOC_UTSW_HR_1_H2_R",24.329,0.5001,1.571,0.2055,0.008,NA,NA,NA,1.1671,1.1671,NA,"8/17/18","A2","R",NA,"9/12/18",2,4.8,4,NA,0.0156,0.0074,NA,NA,0.0068,8e-04,NA,NA,6e-04,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3e-04,"VUOC","UTSW","HR","1","H2","R","VUOC_UTSW_HR",1458.875,810.966666666667,0.272727272727273,0.299964011516315
"395","VUOC_UTSW_HR_3_H3_B",193.5068,4.859,15.265,0.2511,0.096,NA,NA,NA,8.6283,8.6283,NA,"8/17/18","B5","B",NA,"9/29/18",3,7.8,NA,NA,0.01415,0.1022,NA,NA,0.1022,0.0163,NA,NA,0.034,0.0035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extra roots fresh weight = 0.0188, dry weight = 0.0014",3e-04,"VUOC","UTSW","HR","3","H3","B","VUOC_UTSW_HR",529.343558282209,552.876571428571,0.176767676767677,0.360264841740007
"396","VUOC_UTSW_HR_3_H3_R",188.167,5.698,17.9009,0.3028,0.136,NA,NA,NA,12.6526,12.6526,NA,"8/17/18","B6","R",NA,"9/29/18",3,8.8,NA,NA,0.2124,0.1565,NA,NA,0.156,0.0224,NA,NA,0.0465,0.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3e-04,"VUOC","UTSW","HR","3","H3","R","VUOC_UTSW_HR",564.848214285714,448.016666666667,0.157894736842105,0.310507558335967
"397","VUOC_UTSW_HR_4_H4_B",9960.526,280.643,881.6658,0.8036,6.491,NA,NA,2.1724,NA,2.1724,NA,"8/17/18","B8","B",NA,"11/10/18",4,13.7,NA,NA,5.2838,2.9795,NA,NA,3.1127,0.5498,NA,NA,1.1395,0.1895,0.0063,0.0056,0.0013,0.0072,0.0069,0.002,NA,NA,NA,NA,NA,"Extra roots fresh weight = 0.1482, dry weight = 0.0107",3e-04,"VUOC","UTSW","HR","4","H4","B","VUOC_UTSW_HR",658.30303030303,525.621424802111,0.255184486937786,NA
"398","VUOC_UTSW_HR_4_H4_R",6498.1541,256.9073,807.098,0.7632,8.073,NA,NA,1.5904,NA,1.5904,NA,"8/17/18","B9","R",NA,"11/10/18",4,14.5,NA,NA,4.8292,2.336,NA,NA,2.2768,0.4329,NA,NA,1.1944,0.1832,0.0083,0.008,0.0018,0.008,0.0071,0.0017,NA,NA,NA,NA,NA,"",3e-04,"VUOC","UTSW","HR","4","H4","R","VUOC_UTSW_HR",454.4,354.702734716157,0.29567462879277,NA
"399","VUOC_UTSW_HR_5_H2_B",56.4629,1.1933,3.7489,0.2113,0.02,NA,NA,NA,1.5967,1.5967,NA,"8/17/18","B10","B",NA,"9/11/18",2,5.2,8,NA,0.025,0.0145,NA,NA,0.0138,0.0022,NA,NA,0.0074,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3e-04,"VUOC","UTSW","HR","5","H2","B","VUOC_UTSW_HR",725.772727272727,564.629,0.3125,0.427706093189964
"400","VUOC_UTSW_HR_5_H2_R",51.5124,1.2439,3.9078,0.4097,0.024,NA,NA,NA,2.0022,2.0022,NA,"8/17/18","B11","R",NA,"9/11/18",2,5.1,11,NA,0.0279,0.0176,NA,NA,0.0178,0.0025,NA,NA,0.0083,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3e-04,"VUOC","UTSW","HR","5","H2","R","VUOC_UTSW_HR",800.88,643.905,0.242424242424242,0.383198299497859
"401","VUOC_UTSW_HR_6_H4_R",17206.4779,427.7726,1343.8874,0.7378,8.371,NA,NA,0.7686,NA,0.7686,NA,"8/17/18","C2","R",NA,"11/16/18",4,16.3,NA,NA,9.327,5.567,NA,NA,4.9215,0.9862,0.2364,0.0713,1.3739,0.2123,0.0097,0.0095,0.0021,0.006,0.0056,3e-04,NA,NA,NA,NA,NA,"Late H4 (7 days); Stem weight is for STUMP weight; extra roots fresh weight = 0.1647, dry weight = ?",3e-04,"VUOC","UTSW","HR","6","H4","R","VUOC_UTSW_HR",320.25,810.479411210551,0.176784078607711,NA
"402","VUOC_UTSW_HR_6_H4_B",10790.73,285.2342,896.0897,0.4948,5.996,NA,NA,0.4012,NA,0.4012,NA,"8/17/18","B12","B",NA,"11/16/18",4,14.5,NA,NA,7.6452,3.5641,NA,NA,3.0399,0.6041,0.1033,0.0363,1.3495,0.2436,0.0045,0.0039,8e-04,0.0051,0.0048,6e-04,NA,NA,NA,NA,NA,"Late H4 (7 days); Stem weight is for STUMP weight",3e-04,"VUOC","UTSW","HR","6","H4","B","VUOC_UTSW_HR",286.571428571429,442.96921182266,0.286892003297609,NA
"403","VUOC_UTSW_HR_9_H1_B",12.8195,0.3356,1.0541,0.5226,0.007,NA,NA,NA,0.1572,0.1572,NA,"10/9/18","E4","B",NA,"10/19/18",1,2.9,1,NA,0.0019,4e-04,NA,NA,4e-04,8e-05,NA,NA,8e-04,0.00011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3e-04,"VUOC","UTSW","HR","9","H1","B","VUOC_UTSW_HR",1965,NA,0.578947368421053,0.681006493506493
"404","VUOC_UTSW_HR_10_H1_B",5.9125,0.125,0.3926,0.2113,0.002,NA,NA,NA,0.089,0.089,NA,"10/9/18","E10","B",NA,"10/19/18",1,2.4,1,NA,0.0015,3e-04,NA,NA,4e-04,0.00012,NA,NA,NA,0.000159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3e-04,"VUOC","UTSW","HR","10","H1","B","VUOC_UTSW_HR",741.666666666667,371.85534591195,0.56989247311828,0.58411214953271
"405","VUOC_UTC_GRC_1_H1_G",15.852,0.3048,0.9575,0.1923,0.005,NA,NA,NA,0.2171,0.2171,NA,"8/18/18","A3","G",NA,"8/29/18",1,3.5,2,NA,0.0014,0.001,NA,NA,8e-04,0.0002322,NA,NA,NA,0.0001465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lost leaves prior to dry weight",0.0003575,"VUOC","UTC","GRC","1","H1","G","VUOC_UTC_GRC",934.969853574505,NA,0.386849749141801,0.584019927189117
"406","VUOC_UTC_GRC_1_H1_O",11.5452,0.2106,0.6617,0.1824,0.003,NA,NA,NA,0.2887,0.2887,NA,"8/18/18","A4","O",NA,"8/29/18",1,3.7,2,NA,0.0022,0.0016,NA,NA,0.0018,0.0003673,NA,NA,NA,0.0001162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003575,"VUOC","UTC","GRC","1","H1","O","VUOC_UTC_GRC",786.005989654234,993.562822719449,0.240330920372285,0.421790506709393
"407","VUOC_UTC_GRC_3_H4_G",35001.6844,656.2476,2061.6626,1.8733,9.666,NA,NA,4.6924,151.1699,155.8623,NA,"8/18/18","B4","G",NA,"11/20/18",4,NA,NA,NA,NA,3.9275,NA,NA,1.0408,1.0408,NA,NA,5.0555,0.5595,0.0282,0.0245,0.0069,0.0194,0.0187,0.0031,NA,NA,NA,NA,NA,"Missing height; lost leaves prior to LWD",0.0003575,"VUOC","UTC","GRC","3","H4","G","VUOC_UTC_GRC",469.24,625.588639857015,0.347450785567907,0.808077330420427
"408","VUOC_UTC_GRC_3_H4_O",33640.5167,621.3932,1952.1641,1.849,9.037,NA,NA,4.3265,NA,4.3265,NA,"8/18/18","B10","O",NA,"11/20/18",4,NA,NA,NA,NA,2.182,NA,NA,0.5191,0.5191,NA,NA,0.9733,0.2079,0.0695,0.0669,0.0175,0.0186,0.0178,0.0047,NA,NA,NA,NA,NA,"",0.0003575,"VUOC","UTC","GRC","3","H4","O","VUOC_UTC_GRC",194.887387387387,NA,0.277495995728777,NA
"409","VUOC_UTC_GRC_4_H2_O",65.2899,1.5131,4.7537,0.2318,0.028,NA,NA,NA,2.8183,2.8183,NA,"8/18/18","B12","O",NA,"9/11/18",2,6.8,11,NA,0.0344,0.0227,NA,NA,0.0244,0.003,NA,NA,0.0094,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003575,"VUOC","UTC","GRC","4","H2","O","VUOC_UTC_GRC",939.433333333333,544.0825,0.285714285714286,0.349332779239969
"410","VUOC_UTC_GRC_4_H2_G",68.4423,1.4035,4.4092,0.2051,0.023,NA,NA,NA,3.9494,3.9494,NA,"8/18/18","B11","G",NA,"9/11/18",2,6.9,11,NA,0.0424,0.0288,NA,NA,0.0301,0.0048,NA,NA,0.0075,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003575,"VUOC","UTC","GRC","4","H2","G","VUOC_UTC_GRC",822.791666666667,760.47,0.157894736842105,0.262194324571727
"411","VUOC_UTC_GRC_7_H1_R",7.3115,0.136,0.4271,0.186,0.002,NA,NA,NA,0.1669,0.1669,NA,"10/6/18","G5","R",NA,"10/16/18",1,3.1,1,NA,0.001,9e-04,NA,NA,NA,0.0001144,NA,NA,8e-04,0.0001638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003575,"VUOC","UTC","GRC","7","H1","R","VUOC_UTC_GRC",1458.91608391608,446.367521367521,0.588785046728972,0.448993067018818
"412","VUOC_UTC_GRC_7_H1_B",9.958,0.1737,0.5458,0.1745,0.002,NA,NA,NA,0.1622,0.1622,NA,"10/6/18","G3","B",NA,"10/16/18",1,2.6,1,NA,0.0013,9e-04,NA,NA,NA,1e-04,NA,NA,0.0014,0.0001659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003575,"VUOC","UTC","GRC","7","H1","B","VUOC_UTC_GRC",1622,600.241109101869,0.623918766453554,0.517118189937481
"413","VUOC_UTC_GRC_8_H2_R",43.0391,0.785,2.4661,0.1824,0.011,NA,NA,NA,0.3599,0.3599,NA,"10/6/18","G9","R",NA,"10/30/18",2,2.8,3,NA,0.0045,0.0016,NA,NA,0.0002735,0.0002735,NA,NA,0.0012,0.000248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003575,"VUOC","UTC","GRC","8","H2","R","VUOC_UTC_GRC",1315.90493601463,NA,0.475551294343241,0.685649401694471
"414","VUOC_UTC_GRC_8_H2_B",21.4458,0.428,1.3447,0.1996,0.007,NA,NA,NA,0.3083,0.3083,NA,"10/6/18","G10","B",NA,"10/30/18",2,3.5,3,NA,0.0066,0.0017,NA,NA,1e-04,1e-04,NA,NA,0.0029,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003575,"VUOC","UTC","GRC","8","H2","B","VUOC_UTC_GRC",NA,714.86,0.75,0.58128480239033
"415","VUOC_UTC_GRC_11_H3_G",64.5878,1.1185,3.5138,0.1732,0.015,NA,NA,NA,1.0615,1.0615,NA,"10/9/18","F5","G",NA,"11/20/18",3,3.6,8,NA,0.011,0.0058,NA,NA,0.0055,9e-04,NA,NA,0.0048,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003575,"VUOC","UTC","GRC","11","H3","G","VUOC_UTC_GRC",1179.44444444444,922.682857142857,0.4375,0.513073394495413
"416","VUOC_UTC_GRC_12_H3_G",106.4905,2.0831,6.5441,0.1956,0.032,NA,NA,NA,1.3308,1.3308,NA,"10/9/18","F6","G",NA,"11/21/18",3,3.8,9,NA,0.0189,0.0092,NA,NA,0.0093,0.0013,NA,NA,NA,0.0011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missed RWF",0.0003575,"VUOC","UTC","GRC","12","H3","G","VUOC_UTC_GRC",1023.69230769231,968.095454545454,0.458333333333333,0.610181903394944
"417","VUOC_UTC_GRC_14_H3_G",489.6393,11.6634,36.6417,0.2382,0.218,NA,NA,NA,11.8101,11.8101,NA,"10/9/18","E11","G",NA,"11/20/18",3,10,28,NA,0.1944,0.1046,NA,NA,0.1059,0.0196,NA,NA,0.0696,0.0076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0003575,"VUOC","UTC","GRC","14","H3","G","VUOC_UTC_GRC",602.55612244898,644.262236842105,0.279411764705882,0.496875199693271
"418","VUOC_UTSE_IM_1_H1_B",16.2962,0.3364,1.0567,0.2064,0.005,NA,NA,NA,0.1936,0.1936,NA,"8/17/18","A3","B",NA,"8/28/18",1,3.4,2,NA,0.0032,9e-04,NA,NA,0.0014,0.0002349,NA,NA,0.001,0.0002212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00051,"VUOC","UTSE","IM","1","H1","B","VUOC_UTSE_IM",824.180502341422,736.717902350814,0.484981363736023,0.634716981132075
"419","VUOC_UTSE_IM_1_H1_R",29.1515,0.505,1.5866,0.1732,0.007,NA,NA,NA,0.2054,0.2054,NA,"8/17/18","A5","R",NA,"8/28/18",1,3.3,2,NA,0.0035,0.0017,NA,NA,0.0015,0.0002674,NA,NA,8e-04,0.0003129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00051,"VUOC","UTSE","IM","1","H1","R","VUOC_UTSE_IM",768.137621540763,931.65548098434,0.539203860072376,0.710867117117117
"420","VUOC_UTSE_IM_2_H2_B",186.1187,4.281,13.449,0.23,0.077,NA,NA,NA,5.9161,5.9161,NA,"8/17/18","A6","B",NA,"9/11/18",2,8.5,6,NA,0.1141,0.0608,NA,NA,0.0503,0.0097,NA,NA,0.0454,0.0034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00051,"VUOC","UTSE","IM","2","H2","B","VUOC_UTSE_IM",609.907216494845,547.407941176471,0.259541984732824,0.419825244432241
"421","VUOC_UTSE_IM_2_H2_R",74.87,1.5135,4.7549,0.2022,0.024,NA,NA,NA,1.6925,1.6925,NA,"8/17/18","A7","R",NA,"9/12/18",2,7.5,5,NA,0.0201,0.0135,NA,NA,0.0111,0.0013,NA,NA,0.011,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00051,"VUOC","UTSE","IM","2","H2","R","VUOC_UTSE_IM",1301.92307692308,NA,0.315789473684211,0.472083593262633
"422","VUOC_UTSE_IM_4_H2_B",60.7678,1.3985,4.3934,0.2301,0.025,NA,NA,NA,3.2673,3.2673,NA,"8/17/18","B5","B",NA,"9/11/18",2,9.8,4,NA,0.0508,0.0311,NA,NA,0.031,0.024,NA,NA,0.0125,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00051,"VUOC","UTSE","IM","4","H2","B","VUOC_UTSE_IM",136.1375,759.5975,0.032258064516129,0.299734236358181
"423","VUOC_UTSE_IM_4_H2_R",83.485,1.7493,5.4957,0.2095,0.029,NA,NA,NA,1.3371,1.3371,NA,"8/17/18","B6","R",NA,"9/12/18",2,6.4,5,NA,0.0224,0.0115,NA,NA,0.0118,0.0012,NA,NA,0.0118,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00051,"VUOC","UTSE","IM","4","H2","R","VUOC_UTSE_IM",1114.25,642.192307692308,0.52,0.566776827371695
"424","VUOC_UTSE_IM_5_H3_R",803.3062,21.495,67.5286,0.2676,0.452,NA,NA,NA,21.8308,21.8308,NA,"8/17/18","C4","R",NA,"9/28/18",3,11.5,NA,NA,0.5432,0.3374,NA,NA,0.3405,0.0552,NA,NA,0.1887,0.0201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00051,"VUOC","UTSE","IM","5","H3","R","VUOC_UTSE_IM",395.485507246377,399.654825870647,0.266932270916335,0.496124710911282
"425","VUOC_UTSE_IM_6_H4_R",50509.9702,1487.5989,4673.4295,2.9194,34.525,NA,NA,3.9188,NA,3.9188,NA,"8/17/18","C6","R",NA,"11/20/18",4,40.5,NA,NA,NA,10.714,NA,NA,NA,2.8258,0.4822,NA,5.1131,1.0618,0.0285,0.0268,0.0078,0.0093,0.0093,0.0024,NA,NA,NA,NA,NA,"Late H4 (10 days); Stem weight is for STUMP; height is WITH infloresence; height W/O infloresence = 32.5; Flowering date 11/9; infloresence weight fresh = 0.2215",0.00051,"VUOC","UTSE","IM","6","H4","R","VUOC_UTSE_IM",384.196078431373,475.7013580712,0.272410077479604,NA
"426","VUOC_UTSE_IM_7_H4_B",13404.4973,481.0078,1511.1308,0.6881,13.958,NA,NA,2.2133,NA,2.2133,NA,"8/17/18","C9","B",NA,"11/9/18",4,19.9,NA,NA,12.7303,7.9774,NA,NA,7.9834,1.5209,0.3425,NA,1.9032,0.3419,0.0144,0.0132,0.0028,0.0078,0.0045,0.0017,NA,NA,NA,NA,NA,"Stem weight is for STUMP",0.00051,"VUOC","UTSE","IM","7","H4","B","VUOC_UTSE_IM",491.844444444444,392.059002632349,0.183098591549296,NA
"427","VUOC_UTSE_IM_8_H3_B",186.0145,4.4023,13.8304,0.2367,0.082,NA,NA,NA,6.4248,6.4248,NA,"8/17/18","D1","B",NA,"9/28/18",3,9.8,15,NA,0.1294,0.0674,NA,NA,0.0748,0.012,NA,NA,0.0231,0.0033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00051,"VUOC","UTSE","IM","8","H3","B","VUOC_UTSE_IM",535.4,563.680303030303,0.215686274509804,0.406600105291352
"428","VUOC_UTSE_IM_9_H1_B",7.8495,0.1872,0.5881,0.2385,0.004,NA,NA,NA,0.1792,0.1792,NA,"10/2/18","E3","B",NA,"10/12/18",1,3.3,2,NA,0.0034,0.0012,NA,NA,6e-04,0.0001885,NA,NA,6e-04,0.0002237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00051,"VUOC","UTSE","IM","9","H1","B","VUOC_UTSE_IM",950.663129973475,350.894054537327,0.542697719553615,0.510917030567686
"429","VUOC_UTSE_IM_9_H1_R",5.7129,0.1468,0.4611,0.2569,0.003,NA,NA,NA,0.1609,0.1609,NA,"10/2/18","E8","R",NA,"10/12/18",1,3.3,2,NA,0.0027,9e-04,NA,NA,0.0011,0.0002175,NA,NA,3e-04,0.0001861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00051,"VUOC","UTSE","IM","9","H1","R","VUOC_UTSE_IM",739.770114942529,306.980118216013,0.461100099108028,0.47708807279818
"430","VUOC_UTSE_IM_10_H4_B",NA,NA,NA,NA,NA,NA,NA,1.7184,22.1103,23.8287,NA,"10/2/18","E6","B",NA,"12/27/18",4,9.1,NA,NA,NA,NA,NA,NA,0.4025,0.0771,NA,NA,NA,NA,0.0088,0.0086,9e-04,0.0017,0.0017,NA,NA,NA,NA,NA,NA,"Still need roots data (roots not cleaned yet 1/12/18); Lost small leaf before dry weight",0.00051,"VUOC","UTSE","IM","10","H4","B","VUOC_UTSE_IM",1909.33333333333,NA,NA,NA
